male1 male2 female1 female2 asexual1 asexual2 scaffold chr male_avg female_avg asexual_avg auto gene bias
100162319 7536.60325174042 7396.2168824552 3452.20815098123 5838.36926282646 2922.09911106258 3630.76712851322 NC_042496.1 chr3 7466.41006709781 4645.28870690385 3276.4331197879 autosomes 100162319 unbiased
100162320 426.251269666585 403.473037420768 727.015411640749 1133.01455230689 649.186034582872 1069.36263148493 NC_042495.1 chr2 414.862153543677 930.014981973819 859.274333033901 autosomes 100162320 unbiased
100162321 405.909560485099 437.785993682359 243.825209630026 253.357458029268 308.59195305876 292.867634085435 NC_042494.1 chr1 421.847777083729 248.591333829647 300.729793572097 autosomes 100162321 unbiased
100162322 2078.55282908999 2225.60933545004 3739.14879402144 5418.80931232999 4754.60194342385 5735.45642319747 NC_042495.1 chr2 2152.08108227002 4578.97905317572 5245.02918331066 autosomes 100162322 unbiased
100162324 1289.84928673511 1403.28159056021 4534.55420348525 3788.20071245362 3585.00034355917 2456.13045558677 NC_042495.1 chr2 1346.56543864766 4161.37745796943 3020.56539957297 autosomes 100162324 unbiased
100162325 270.914581371604 254.3891584911 194.762819887399 395.237634525659 182.869305516302 318.988260909271 NC_042496.1 chr3 262.651869931352 295.000227206529 250.928783212786 autosomes 100162325 unbiased
100162326 911.678420588401 780.915556298261 1339.55191388204 1232.33067585436 1852.31367379221 1676.46932160257 NC_042494.1 chr1 846.296988443331 1285.9412948682 1764.39149769739 autosomes 100162326 unbiased
100162327 396.66332903897 399.923421255776 663.085631067023 661.769680372449 345.927769601671 438.509916981976 NC_042495.1 chr2 398.293375147373 662.427655719736 392.218843291824 autosomes 100162327 unbiased
100162328 485.427150921816 513.511138535523 438.588029517425 442.868836635161 332.9745271276 387.06019748048 NC_042494.1 chr1 499.469144728669 440.728433076293 360.01736230404 autosomes 100162328 unbiased
100162329 0.924623144612983 2.3664107766614 1.48673908310992 0 2.28586631895378 1.5830682923537 NC_042495.1 chr2 1.64551696063719 0.74336954155496 1.93446730565374 autosomes 100162329 unexpressed
100162330 820.140729271716 842.442236491458 660.112152900803 676.971127854205 649.186034582872 639.559590110896 NC_042494.1 chr1 831.291482881587 668.541640377504 644.372812346884 autosomes 100162330 unbiased
100162331 3035.53778376442 2759.23496558719 1837.60950672386 1664.05178433623 2435.20958512542 1807.07245572175 NC_042496.1 chr3 2897.38637467581 1750.83064553004 2121.14102042358 autosomes 100162331 unbiased
100162332 10.1708545907428 13.0152592716377 19.3276080804289 14.188017649639 79.2433657237309 55.4073902323796 NC_042496.1 chr3 11.5930569311903 16.7578128650339 67.3253779780553 autosomes 100162332 asexual-biased
100162333 136.844225402721 105.305279561432 65.4165196568363 63.8460794233756 233.158364533285 138.518475580949 NC_042494.1 chr1 121.074752482077 64.6312995401059 185.838420057117 autosomes 100162333 unbiased
100162335 1719.79904898015 1594.96086346978 1164.11670207506 1261.72014098576 1023.30615545164 1089.15098513935 NC_042496.1 chr3 1657.37995622497 1212.91842153041 1056.2285702955 autosomes 100162335 unbiased
100162337 1701.30658608789 1441.14416298679 753.776715136728 1065.11475355504 1076.64303622723 903.140460787788 NC_042494.1 chr1 1571.22537453734 909.445734345884 989.891748507509 autosomes 100162337 unbiased
100162338 408.683429918938 430.686761352374 762.697149635387 562.453556824976 438.886333239125 367.271843826059 NC_042495.1 chr2 419.685095635656 662.575353230181 403.079088532592 autosomes 100162338 unbiased
100162339 822.914598705555 814.045307171521 2021.96515302949 2884.22130220519 528.797075117973 742.459029113887 NC_042495.1 chr2 818.479952938538 2453.09322761734 635.62805211593 autosomes 100162339 female-biased
100162340 115.577893076623 124.236565774723 0 0 0 0 NC_042493.1 chrX 119.907229425673 0 0 chrX 100162340 male-biased
100162341 35.1356794952933 24.8473131549447 854.874972788202 682.038277014791 74.6716330858233 72.0296073020935 NC_042494.1 chr1 29.991496325119 768.456624901497 73.3506201939584 autosomes 100162341 female-biased
100162342 1447.95984446393 1463.62506536507 669.032587399462 655.689101379747 1071.30934814967 1080.4441095314 NC_042494.1 chr1 1455.7924549145 662.360844389604 1075.87672884054 autosomes 100162342 unbiased
100162343 381.869358725162 399.923421255776 576.854764246648 594.883311452722 295.638710584688 397.350141380779 NC_042496.1 chr3 390.896389990469 585.869037849685 346.494425982734 autosomes 100162343 unbiased
100162344 60.1005043998439 82.8243771831489 770.130845050937 635.420504737405 287.257200748524 290.493031646905 NC_042494.1 chr1 71.4624407914964 702.775674894171 288.875116197715 autosomes 100162344 female-biased
100162345 917.226159456079 931.18264061626 1480.79212677748 1301.24390443832 914.34652758151 846.941536409231 NC_042493.1 chrX 924.20440003617 1391.0180156079 880.644031995371 chrX 100162345 unbiased
100162346 3.69849257845193 14.1984646599684 0 0 36.5738611032604 22.9544902391287 NC_042494.1 chr1 8.94847861921016 0 29.7641756711946 autosomes 100162346 unbiased
100162347 164.582919741111 215.343380676187 0 0 0 0 NC_042495.1 chr2 189.963150208649 0 0 autosomes 100162347 male-biased
100162351 2776.64330327279 3033.73861567991 2698.4314358445 2294.40513991305 2798.66232983907 2004.95599226596 NC_042494.1 chr1 2905.19095947635 2496.41828787878 2401.80916105252 autosomes 100162351 unbiased
100162352 430.87438538965 429.503555964044 539.6862871689 725.615759795825 518.129698962856 708.423060828282 NC_042493.1 chrX 430.188970676847 632.651023482362 613.276379895569 chrX 100162352 unbiased
100162353 141.467341125786 121.870154998062 0 1.01342983211707 0 0 NC_042493.1 chrX 131.668748061924 0.506714916058535 0 chrX 100162353 male-biased
100162356 1270.43220069824 1166.64051289407 376.144988026809 392.197345029307 655.281678100082 469.379748682873 NC_042496.1 chr3 1218.53635679615 384.171166528058 562.330713391478 autosomes 100162356 male-biased
100162357 75.8190978582646 72.1755286881726 10.4071735817694 15.2014474817561 60.1944797324494 49.0751170629648 NC_042495.1 chr2 73.9973132732186 12.8043105317628 54.6347983977071 autosomes 100162357 unbiased
100162358 0 0 4.46021724932975 4.05371932846829 0 0.791534146176851 NC_042493.1 chrX 0 4.25696828889902 0.395767073088426 chrX 100162358 unexpressed
100162360 151.638195716529 160.915932812975 236.391514214477 201.672536591298 180.583439197348 182.844387766853 NC_042494.1 chr1 156.277064264752 219.032025402888 181.713913482101 autosomes 100162360 unbiased
100162362 1369.36687717183 1572.4799610915 740.396063388739 1392.45258932886 979.874695391519 1355.10645825477 NC_042495.1 chr2 1470.92341913167 1066.4243263588 1167.49057682314 autosomes 100162362 unbiased
100162363 6921.72886057279 6854.30881459974 2899.14121206434 2216.37104284004 3757.20227292036 3043.44879204999 NC_042495.1 chr2 6888.01883758627 2557.75612745219 3400.32553248518 autosomes 100162363 male-biased
100162364 12.0201008799688 13.0152592716377 212.603688884718 173.29650129202 96.7683408357098 58.573526817087 NC_042494.1 chr1 12.5176800758032 192.950095088369 77.6709338263984 autosomes 100162364 unbiased
100162365 257.045234202409 222.442613006171 770.130845050937 530.023802197229 520.41556528181 313.447521886033 NC_042494.1 chr1 239.74392360429 650.077323624083 416.931543583921 autosomes 100162365 unbiased
100162366 1518.23120345452 1464.80827075341 11394.3683329544 9326.59474497343 3073.72824355318 3521.53541634081 NC_042494.1 chr1 1491.51973710396 10360.4815389639 3297.63182994699 autosomes 100162366 female-biased
100162367 255.195987913183 332.480714120926 521.845418171581 359.767590401561 571.466579738444 441.676053566683 NC_042494.1 chr1 293.838351017054 440.806504286571 506.571316652563 autosomes 100162367 unbiased
100162369 726.753791665804 714.656054551742 173.94847272386 154.041334481795 173.725840240487 101.316370710637 NC_042495.1 chr2 720.704923108773 163.994903602827 137.521105475562 autosomes 100162369 male-biased
100162371 10.1708545907428 9.46564310664559 1.48673908310992 0 1389.8067219239 396.558607234603 NC_042493.1 chrX 9.8182488486942 0.74336954155496 893.182664579252 chrX 100162371 asexual-biased
100162372 1056.84425429264 1127.59473507916 270.586513126005 282.746923160664 194.298637111071 132.186202411534 NC_042496.1 chr3 1092.2194946859 276.666718143334 163.242419761303 autosomes 100162372 male-biased
100162374 2589.86942806096 2606.60147049253 2172.12580042359 3119.33702325635 1492.67070627682 1959.83854593388 NC_042495.1 chr2 2598.23544927675 2645.73141183997 1726.25462610535 autosomes 100162374 unbiased
100162375 850.653293043944 758.434653919978 1193.85148373726 846.213909817756 884.630265435111 605.523621825291 NC_042494.1 chr1 804.543973481961 1020.03269677751 745.076943630201 autosomes 100162375 unbiased
100162376 61.9497506890698 61.5266801931963 269.099774042895 233.088861386927 236.20618629189 216.08882190628 NC_042494.1 chr1 61.7382154411331 251.094317714911 226.147504099085 autosomes 100162376 unbiased
100162377 352.281418097546 375.076108100832 695.793890895441 509.755205554888 573.752446057398 444.842190151391 NC_042493.1 chrX 363.678763099189 602.774548225164 509.297318104394 chrX 100162377 unbiased
100162378 60.1005043998439 61.5266801931963 17.840868997319 24.3223159708098 25.1445295084915 28.4952292623667 NC_042495.1 chr2 60.8135922965201 21.0815924840644 26.8198793854291 autosomes 100162378 male-biased
100162379 572.341726515436 676.79348212516 929.211926943698 927.288296387122 418.313536368541 474.128953559934 NC_042493.1 chrX 624.567604320298 928.25011166541 446.221244964237 chrX 100162379 unbiased
100162380 1056.84425429264 1112.21306503086 987.194751184985 1063.08789389081 1001.97140314141 868.312958356006 NC_042495.1 chr2 1084.52865966175 1025.1413225379 935.142180748708 autosomes 100162380 unbiased
100162381 1.84924628922597 2.3664107766614 5.94695633243967 7.09400882481951 7.61955439651259 2.37460243853055 NC_042495.1 chr2 2.10782853294369 6.52048257862959 4.99707841752157 autosomes 100162381 unexpressed
100162382 218.211062128664 255.572363879431 631.864110321715 472.258301766556 329.926705368995 330.069738955747 NC_042496.1 chr3 236.891713004048 552.061206044135 329.998222162371 autosomes 100162382 unbiased
100162383 0 0 0 4.05371932846829 6.85759895686133 3.95767073088426 NC_042493.1 chrX 0 2.02685966423414 5.4076348438728 chrX 100162383 unexpressed
100162384 382.793981869775 394.007394314123 505.491288257372 633.393645073171 203.442102386886 336.402012125162 NC_042495.1 chr2 388.400688091949 569.442466665271 269.922057256024 autosomes 100162384 unbiased
100162385 0 2.3664107766614 1.48673908310992 0 3.04782175860503 1.5830682923537 NC_042495.1 chr2 1.1832053883307 0.74336954155496 2.31544502547936 autosomes 100162385 unexpressed
100162386 1581.1055772882 2203.12843307176 12565.918730445 9063.10298862299 23188.5898949068 12271.1538681797 NC_042495.1 chr2 1892.11700517998 10814.510859534 17729.8718815433 autosomes 100162386 unbiased
100162387 3022.59305973984 3063.31875038818 1772.19298706702 1899.1675053874 2099.94919167887 1968.54542154183 NC_042494.1 chr1 3042.95590506401 1835.68024622721 2034.24730661035 autosomes 100162387 unbiased
100162388 215.437192694825 175.114397472943 144.213691061662 106.410132372293 956.25407676233 703.673855951221 NC_042493.1 chrX 195.275795083884 125.311911716978 829.963966356775 chrX 100162388 asexual-biased
100162389 55.477388676779 40.2289832032438 25.2745644128686 43.5774827810342 60.9564351721007 70.4465390097398 NC_042493.1 chrX 47.8531859400114 34.4260235969514 65.7014870909202 chrX 100162389 unbiased
100162390 87.8391987382334 84.0075825714796 1300.89669772118 1122.88025398572 390.121185101444 429.80304137403 NC_042495.1 chr2 85.9233906548565 1211.88847585345 409.962113237737 autosomes 100162390 female-biased
100162391 6102.51275444569 5912.4773254885 5469.71308676138 4970.87332653425 8895.06780248879 5858.14421585488 NC_042494.1 chr1 6007.4950399671 5220.29320664782 7376.60600917183 autosomes 100162391 unbiased
100162393 19775.8398169825 19934.6443825956 2432.30513996782 2096.78632265022 2699.60812268441 1744.54125817378 NC_042493.1 chrX 19855.2420997891 2264.54573130902 2222.07469042909 chrX 100162393 male-biased
100162394 89.6884450274593 110.038101114755 138.266734729222 131.74587817522 636.994747548452 373.604116995474 NC_042496.1 chr3 99.8632730711071 135.006306452221 505.299432271963 autosomes 100162394 asexual-biased
100162395 574.190972804662 571.488202563728 933.672144193028 818.851304350595 630.137148591591 641.14265840325 NC_042494.1 chr1 572.839587684195 876.261724271812 635.639903497421 autosomes 100162395 unbiased
100162396 49.0050266644881 73.3587340765033 10.4071735817694 12.1611579854049 37.3358165429117 38.7851731626657 NC_042495.1 chr2 61.1818803704957 11.2841657835872 38.0604948527887 autosomes 100162396 unbiased
100162397 935.718622348338 1021.10625012939 795.405409463805 1000.25524429955 464.030862747616 708.423060828282 NC_042494.1 chr1 978.412436238864 897.830326881677 586.226961787949 autosomes 100162397 unbiased
100162398 785.929672921035 700.457589891774 1700.82951107774 2039.02082221955 933.395413572792 1268.03770217532 NC_042494.1 chr1 743.193631406405 1869.92516664865 1100.71655787406 autosomes 100162398 female-biased
100162399 2.77386943383895 4.7328215533228 2.97347816621983 1.01342983211707 0 0.791534146176851 NC_042493.1 chrX 3.75334549358088 1.99345399916845 0.395767073088426 chrX 100162399 unexpressed
100162400 794.251281222552 831.793387996481 859.335190037532 768.179812744742 663.663187936246 762.247382768308 NC_042495.1 chr2 813.022334609517 813.757501391137 712.955285352277 autosomes 100162400 unbiased
100162401 1385.08547063025 1540.53341560657 2479.88079062734 3215.61285730747 3831.87390600618 5747.32943539012 NC_042494.1 chr1 1462.80944311841 2847.74682396741 4789.60167069815 autosomes 100162401 unbiased
100162402 1714.25131011247 1622.17458740139 1677.04168574799 1416.77490529967 1930.79508407629 1740.5835874429 NC_042495.1 chr2 1668.21294875693 1546.90829552383 1835.68933575959 autosomes 100162402 unbiased
100162403 524.261322995561 489.847030768909 469.809550262734 346.593002584039 595.087198367633 580.986063293809 NC_042493.1 chrX 507.054176882235 408.201276423387 588.036630830721 chrX 100162403 unbiased
100162404 295.879406276154 298.167757859336 420.747160520106 458.070284116917 410.693981972028 542.200890131143 NC_042494.1 chr1 297.023582067745 439.408722318511 476.447436051585 autosomes 100162404 unbiased
100162405 695.316604748963 704.007206056766 1155.19626757641 945.53003336523 1180.2689760198 834.276990070401 NC_042493.1 chrX 699.661905402864 1050.36315047082 1007.2729830451 chrX 100162405 unbiased
100162406 73.0452284244256 88.7404041248024 8.9204344986595 6.08057899270244 123.436781223504 86.2772219332768 NC_042494.1 chr1 80.892816274614 7.50050674568097 104.85700157839 autosomes 100162406 unbiased
100162407 442.894486269619 480.381387662264 655.651935651473 808.717006029425 489.175392256108 697.341582781806 NC_042495.1 chr2 461.637936965941 732.184470840449 593.258487518957 autosomes 100162407 unbiased
100162408 725.829168521191 619.999623485286 1849.50341938874 1240.4381145113 1232.84390135574 870.687560794537 NC_042494.1 chr1 672.914396003238 1544.97076695002 1051.76573107514 autosomes 100162408 unbiased
100162409 1169.64827793542 1255.38091701887 716.60823805898 787.434979554966 1054.54632847734 1152.4737168335 NC_042493.1 chrX 1212.51459747714 752.021608806973 1103.51002265542 chrX 100162409 unbiased
100162410 1597.74879389123 1785.45693099102 958.946708605896 1245.50526367188 793.19561267696 932.427224196331 NC_042494.1 chr1 1691.60286244113 1102.22598613889 862.811418436645 autosomes 100162410 unbiased
100162411 215.437192694825 223.625818394502 136.779995646112 115.531000861346 386.311407903188 232.711038975994 NC_042494.1 chr1 219.531505544664 126.155498253729 309.511223439591 autosomes 100162411 unbiased
100162413 1308.34174962737 1563.01431798485 1312.79061038606 1582.97739776687 1916.31793072292 2677.76001651629 NC_042494.1 chr1 1435.67803380611 1447.88400407646 2297.0389736196 autosomes 100162413 unbiased
100162414 638.914592927571 580.953845670373 509.951505506701 434.761397978225 1046.92677408083 714.755333997697 NC_042495.1 chr2 609.934219298972 472.356451742463 880.841054039264 autosomes 100162414 unbiased
100162415 167.35678917495 165.648754366298 615.509980407506 406.385362678946 261.350715800382 216.08882190628 NC_042496.1 chr3 166.502771770624 510.947671543226 238.719768853331 autosomes 100162415 female-biased
100162416 81.3668367259425 80.4579664064875 32.7082598284182 90.1952550584195 77.7194548444284 148.016885335071 NC_042494.1 chr1 80.912401566215 61.4517574434189 112.86817008975 autosomes 100162416 unbiased
100162417 180.301513199532 198.778505239557 330.056076450402 569.547565649795 139.43784545618 242.209448730117 NC_042494.1 chr1 189.540009219545 449.801821050099 190.823647093149 autosomes 100162417 female-biased
100162419 1043.89953026806 1053.05279561432 1680.01516391421 1573.85652927782 2487.78451046136 2238.45856538814 NC_042496.1 chr3 1048.47616294119 1626.93584659601 2363.12153792475 autosomes 100162419 unbiased
100162420 11141.7088925864 10437.0547304651 6424.19957811795 5279.96942532995 4586.20979126093 3235.79158957097 NC_042496.1 chr3 10789.3818115258 5852.08450172395 3911.00069041595 autosomes 100162420 male-biased
100162421 468.783934318782 449.618047565666 267.613034959785 256.39774752562 238.492052610844 299.991441401027 NC_042495.1 chr2 459.200990942224 262.005391242703 269.241747005936 autosomes 100162421 unbiased
100162422 295.879406276154 301.717374024328 712.14802080965 553.332688335922 1810.40612461139 1123.97848757113 NC_042494.1 chr1 298.798390150241 632.740354572786 1467.19230609126 autosomes 100162422 asexual-biased
100162423 142.391964270399 173.931192084613 160.567820975871 162.148773138732 117.341137706294 178.095182889792 NC_042495.1 chr2 158.161578177506 161.358297057302 147.718160298043 autosomes 100162423 unbiased
100162424 6.47236201229088 1.1832053883307 0 0 0 0 NC_042493.1 chrX 3.82778370031079 0 0 chrX 100162424 unexpressed
100162425 229.30653986402 259.121980044423 215.577167050938 338.485563927103 249.159428765962 450.382929174628 NC_042495.1 chr2 244.214259954222 277.03136548902 349.771178970295 autosomes 100162425 unbiased
100162426 632.44223091528 675.610276736829 663.085631067023 1049.91330607329 687.283806565435 1123.18695342495 NC_042494.1 chr1 654.026253826054 856.499468570157 905.235379995192 autosomes 100162426 unbiased
100162427 1288.00004044588 1195.03744221401 472.783028428954 780.340970730147 383.263586144583 592.859075486462 NC_042494.1 chr1 1241.51874132994 626.561999579551 488.061330815522 autosomes 100162427 male-biased
100162429 6192.20119947315 6215.37790490116 2569.08513561394 3481.13147332215 3838.73150496304 4864.76886240293 NC_042496.1 chr3 6203.78955218716 3025.10830446805 4351.75018368299 autosomes 100162429 unbiased
100162430 45.3065340860362 65.0762963581884 4.46021724932975 9.12086848905366 2.28586631895378 4.74920487706111 NC_042496.1 chr3 55.1914152221123 6.7905428691917 3.51753559800744 autosomes 100162430 male-biased
100162432 241.326640743988 217.709791452849 554.553677999999 347.606432416156 259.064849481428 216.08882190628 NC_042494.1 chr1 229.518216098419 451.080055208078 237.576835693854 autosomes 100162432 unbiased
100162433 303.276391433058 286.335703976029 941.105839608577 803.649856868839 416.027670049587 525.578673061429 NC_042495.1 chr2 294.806047704544 872.377848238708 470.803171555508 autosomes 100162433 female-biased
100162434 214.512569550212 218.892996841179 66.9032587399463 64.8595092554927 240.015963490146 185.218990205383 NC_042494.1 chr1 216.702783195696 65.8813839977195 212.617476847764 autosomes 100162434 unbiased
100162435 294.954783131541 380.992135042485 29.7347816621983 30.4028949635122 311.639774817365 209.756548736866 NC_042494.1 chr1 337.973459087013 30.0688383128552 260.698161777116 autosomes 100162435 unbiased
100162436 118.351762510462 124.236565774723 142.726951978552 202.685966423415 97.5302962753611 142.476146311833 NC_042495.1 chr2 121.294164142593 172.706459200983 120.003221293597 autosomes 100162436 unbiased
100162437 1185.36687139384 1324.00682954205 3539.92575688471 2790.98575765042 4035.31600839307 3547.65604316465 NC_042495.1 chr2 1254.68685046795 3165.45575726756 3791.48602577886 autosomes 100162437 unbiased
100162438 612.100521733795 567.938586398736 2534.89013670241 1899.1675053874 4041.41165191028 2437.9251702247 NC_042496.1 chr3 590.019554066266 2217.02882104491 3239.66841106749 autosomes 100162438 unbiased
100162439 11.0954777353558 13.0152592716377 1.48673908310992 1.01342983211707 16.7630196723277 40.3682414550194 NC_042493.1 chrX 12.0553685034967 1.2500844576135 28.5656305636736 chrX 100162439 unbiased
100162440 19.4170860368726 11.832053883307 0 0 0 0.791534146176851 NC_042493.1 chrX 15.6245699600898 0 0.395767073088426 chrX 100162440 male-biased
100162441 4427.09561640696 4789.61541196267 10891.8505228632 8798.59780244043 22236.1455953427 17461.2432646613 NC_042495.1 chr2 4608.35551418482 9845.22416265182 19848.694430002 autosomes 100162441 unbiased
100162443 642.613085506023 717.022465328404 355.33064086327 420.573380328586 393.930962299701 505.790319407008 NC_042494.1 chr1 679.817775417214 387.952010595928 449.860640853354 autosomes 100162443 unbiased
100162444 3241.72874501312 3411.18113455741 5887.48676911527 6170.77424776086 5231.58604864554 5558.15277445385 NC_042495.1 chr2 3326.45493978527 6029.13050843807 5394.86941154969 autosomes 100162444 unbiased
100162445 315.296492313027 321.83186562595 107.045213983914 297.94837064242 324.593017291436 421.887699912262 NC_042494.1 chr1 318.564178969488 202.496792313167 373.240358601849 autosomes 100162445 unbiased
100162446 617.648260601472 643.6637312519 698.767369061661 655.689101379747 870.915067521389 861.980685186591 NC_042494.1 chr1 630.655995926686 677.228235220704 866.44787635399 autosomes 100162446 unbiased
100162447 943.115607505242 1142.97640512746 28.2480425790884 84.1146760657171 12.1912870344201 22.9544902391287 NC_042495.1 chr2 1043.04600631635 56.1813593224028 17.5728886367744 autosomes 100162447 male-biased
100162449 179.376890054919 139.618235823023 25.2745644128686 40.5371932846829 93.7205190771048 72.0296073020935 NC_042493.1 chrX 159.497562938971 32.9058788487757 82.8750631895991 chrX 100162449 unbiased
100162450 1733.66839614934 1751.14397472943 41.6286943270777 153.027904649678 158.486731447462 255.665529215123 NC_042494.1 chr1 1742.40618543938 97.3282994883779 207.076130331293 autosomes 100162450 male-biased
100162451 1622.71361879578 1645.838695168 732.962367973189 931.342015715591 912.060661262557 1051.94888026904 NC_042493.1 chrX 1634.27615698189 832.15219184439 982.004770765799 chrX 100162451 unbiased
100162453 1373.06536975028 1525.15174555827 2540.83709303485 3073.73268081108 1498.76634979403 2078.56866786041 NC_042495.1 chr2 1449.10855765428 2807.28488692297 1788.66750882722 autosomes 100162453 unbiased
100162454 222.834177851729 218.892996841179 242.338470546916 257.411177357737 221.729032938516 181.261319474499 NC_042493.1 chrX 220.863587346454 249.874823952326 201.495176206507 chrX 100162454 unbiased
100162455 1140.98496045242 1144.15961051579 1042.20409726005 1299.21704477409 614.898039798566 759.081246183601 NC_042494.1 chr1 1142.57228548411 1170.71057101707 686.989642991083 autosomes 100162455 unbiased
100162457 473.407050041847 530.076013972153 643.758022986594 846.213909817756 334.498438006903 533.494014523198 NC_042494.1 chr1 501.741532007 744.985966402175 433.99622626505 autosomes 100162457 unbiased
100162459 880.24123367156 686.259125231805 1118.02779049866 1008.36268295649 1027.1159326499 719.504538874758 NC_042494.1 chr1 783.250179451682 1063.19523672757 873.310235762329 autosomes 100162459 unbiased
100162460 24.0402017599375 43.7785993682359 4.46021724932975 13.174587817522 1.52391087930252 2.37460243853055 NC_042493.1 chrX 33.9094005640867 8.81740253342587 1.94925665891653 chrX 100162460 male-biased
100162461 155.336688294981 154.999905871322 463.862593930294 525.970082868761 152.391087930252 200.258138982743 NC_042495.1 chr2 155.168297083152 494.916338399527 176.324613456498 autosomes 100162461 female-biased
100162462 575.115595949275 508.778316982201 498.057592841822 384.089906372371 544.79813935065 394.184004796072 NC_042494.1 chr1 541.946956465738 441.073749607096 469.491072073361 autosomes 100162462 unbiased
100162463 971.778924988245 1019.92304474106 1947.62819887399 1263.74700064999 2132.71327558387 1530.03550455985 NC_042494.1 chr1 995.850984864652 1605.68759976199 1831.37439007186 autosomes 100162463 unbiased
100162464 0 0 0 0 0 0.791534146176851 NC_042493.1 chrX 0 0 0.395767073088426 chrX 100162464 unexpressed
100162466 2236.66338681881 2003.16672244387 2490.28796420911 3430.45998171629 3544.61670525765 3850.02208700421 NC_042494.1 chr1 2119.91505463134 2960.3739729627 3697.31939613093 autosomes 100162466 unbiased
100162469 19.4170860368726 26.0305185432754 0 0 0 0 NC_042493.1 chrX 22.723802290074 0 0 chrX 100162469 male-biased
100162471 6.47236201229088 5.9160269416535 489.137158343163 292.881221481834 9.90542071546636 9.49840975412222 NC_042496.1 chr3 6.19419447697219 391.009189912499 9.70191523479429 autosomes 100162471 female-biased
100162472 383.718605014388 326.564687179273 77.3104323217157 89.1818252263025 387.073363342839 444.842190151391 NC_042493.1 chrX 355.141646096831 83.2461287740091 415.957776747115 chrX 100162472 unbiased
100162473 1292.62315616895 1560.64790720819 3969.59335190348 2457.5673428839 8364.74681649152 4927.3000599509 NC_042494.1 chr1 1426.63553168857 3213.58034739369 6646.02343822121 autosomes 100162473 unbiased
100162475 14413.9502013718 13745.2969962377 15358.0147285254 13230.3264582884 12446.5421067033 9431.12935169719 NC_042495.1 chr2 14079.6235988047 14294.1705934069 10938.8357292002 autosomes 100162475 unbiased
100162476 3371.17598525893 3186.37211077457 3525.05836605361 2794.02604714677 3436.41903282718 2706.25524577866 NC_042496.1 chr3 3278.77404801675 3159.54220660019 3071.33713930292 autosomes 100162476 unbiased
100162477 777.608064619518 887.404041248024 1421.32256345308 1244.49183383977 736.048954703116 809.739431538919 NC_042494.1 chr1 832.506052933771 1332.90719864643 772.894193121017 autosomes 100162477 unbiased
100162478 4.62311572306491 1.1832053883307 0 3.04028949635122 1.52391087930252 3.16613658470741 NC_042495.1 chr2 2.9031605556978 1.52014474817561 2.34502373200496 autosomes 100162478 unexpressed
100162479 28.6633174830025 27.2137239316061 221.524123383378 208.766545416117 282.685468110617 227.170299952756 NC_042494.1 chr1 27.9385207073043 215.145334399747 254.927884031687 autosomes 100162479 unbiased
100162480 4055.39711227254 4920.95121006738 9764.90229786593 6471.76290789963 18246.5469133287 10214.7481564123 NC_042495.1 chr2 4488.17416116996 8118.33260288278 14230.6475348705 autosomes 100162480 unbiased
100162481 466.934688029556 515.877549312185 422.233899603216 1080.3162010368 281.923512670966 455.13213405169 NC_042494.1 chr1 491.406118670871 751.275050320008 368.527823361328 autosomes 100162481 unbiased
100162483 104.482415341267 121.870154998062 337.489771865951 242.209729875981 99.8161625943149 157.515295089193 NC_042494.1 chr1 113.176285169665 289.849750870966 128.665728841754 autosomes 100162483 female-biased
100162486 26.8140711937765 33.1297508732596 118.939126648793 103.369842875942 8.38150983616385 18.2052853620676 NC_042493.1 chrX 29.9719110335181 111.154484762368 13.2933975991157 chrX 100162486 female-biased
100162487 64.7236201229088 62.709885581527 20.8143471635388 19.2551668102244 366.500566472255 235.877175560702 NC_042493.1 chrX 63.7167528522179 20.0347569868816 301.188871016479 chrX 100162487 asexual-biased
100162488 469.708557463395 456.71727989565 814.733017544234 561.440126992859 297.924576903642 406.057016988725 NC_042494.1 chr1 463.212918679522 688.086572268546 351.990796946184 autosomes 100162488 unbiased
100162489 1004.1407350497 964.31239148952 95.1513013190347 174.309931124137 2186.81211179911 1955.08934105682 NC_042494.1 chr1 984.22656326961 134.730616221586 2070.95072642797 autosomes 100162489 unbiased
100162491 329.165839482222 344.312768004233 947.052795941017 1134.02798213901 460.983040989011 696.550048635629 NC_042495.1 chr2 336.739303743228 1040.54038904001 578.76654481232 autosomes 100162491 female-biased
100162492 487.276397211042 541.90806785546 246.798687796246 249.3037387008 867.867245762784 579.402995001455 NC_042495.1 chr2 514.592232533251 248.051213248523 723.63512038212 autosomes 100162492 unbiased
100162493 157.185934584207 163.282343589636 286.940643040214 479.352310591376 165.344330404323 336.402012125162 NC_042493.1 chrX 160.234139086922 383.146476815795 250.873171264742 chrX 100162493 unbiased
100162494 742.472385124225 672.060660571837 462.375854847184 423.613669824937 421.361358127146 345.108887733107 NC_042494.1 chr1 707.266522848031 442.99476233606 383.235122930127 autosomes 100162494 unbiased
100162495 572.341726515436 532.442424748815 1327.65800121716 1494.80900237268 969.207319236401 1226.08639242794 NC_042494.1 chr1 552.392075632126 1411.23350179492 1097.64685583217 autosomes 100162495 unbiased
100162497 21599.1966581593 21615.9792394135 2619.63426443967 4761.09335128601 3439.46685458578 3968.75220893073 NC_042496.1 chr3 21607.5879487864 3690.36380786284 3704.10953175825 autosomes 100162497 male-biased
